recipe,measure,rectype,unifips,uniname,vname,allocator,year,pop,totvalue,allocshare,allocated,allocpc,ipcmta,pctofmta,rectype_order,detail_order,geo_order,foptax_detail,foptax_summary,ftottax_detail,ftottax_summary
recipe1,cash,wh,NA,West of Hudson,pmt,taxbase_pmt,2016,701057,1372776999.9210522,NA,30932655.024057858,44.122881625970294,0.4298782655163081,0.02253290594600345,7,1,71,pmt,pmt,pmt,pmt
recipe1,cash,wh,NA,West of Hudson,pmt,taxbase_pmt,2017,704380,1435622000,NA,31378668.232478485,44.5479261655335,0.414088256491369,0.021857193768609343,7,1,71,pmt,pmt,pmt,pmt
recipe1,cash,wh,NA,West of Hudson,pmt,taxbase_pmt,2018,707648,1482855127,NA,32464341.965276904,45.87639895156477,0.411382860307226,0.02189313128043486,7,1,71,pmt,pmt,pmt,pmt
recipe1,cash,wh,NA,West of Hudson,pmt,taxbase_pmt,2019,710729,1560497979.76,NA,34276089.47209558,48.22666511721849,0.4092122048000276,0.021964840657702833,7,1,71,pmt,pmt,pmt,pmt
recipe1,cash,wh,NA,West of Hudson,pmt,taxbase_pmt,2020,710729,1560809961.78,NA,34648221.94189946,48.75025775211011,0.4135723021905709,0.02219887288673214,7,1,71,pmt,pmt,pmt,pmt
recipe1,cash,wh,NA,West of Hudson,pmt,taxbase_pmt,2021,710729,1713220008.42,NA,38031553.193921745,53.51062527900472,0.41357230219057095,0.02219887288673214,7,1,71,pmt,pmt,pmt,pmt
recipe1,cash,wh,NA,West of Hudson,pmt,taxbase_pmt,2022,710729,1781612064.554839,NA,39549779.75452128,55.646779228821785,0.4135723021905709,0.02219887288673214,7,1,71,pmt,pmt,pmt,pmt
recipe1,cash,wh,NA,West of Hudson,sut_mmtoa,txblsales,2016,701057,719763178.1231283,NA,34984691.28765808,49.90277721734193,0.9272924095407336,0.04860583640703183,7,1,71,sut_mmtoa,sut_mmtoa,sut_mmtoa,sut_mmtoa
recipe1,cash,wh,NA,West of Hudson,sut_mmtoa,txblsales,2017,704380,740296229.7403119,NA,35544437.883336306,50.46202033467206,0.9096296847712766,0.048013803738815364,7,1,71,sut_mmtoa,sut_mmtoa,sut_mmtoa,sut_mmtoa
recipe1,cash,wh,NA,West of Hudson,sut_mmtoa,txblsales,2018,707648,743302962.4689623,NA,35156334.64139061,49.68053981837101,0.8887426829599284,0.047297449918153135,7,1,71,sut_mmtoa,sut_mmtoa,sut_mmtoa,sut_mmtoa
recipe1,cash,wh,NA,West of Hudson,sut_mmtoa,txblsales,2019,710729,781454614.9138192,NA,37063996.37973328,52.14926699168499,0.8836270568045167,0.04742949324551726,7,1,71,sut_mmtoa,sut_mmtoa,sut_mmtoa,sut_mmtoa
recipe1,cash,wh,NA,West of Hudson,sut_mmtoa,txblsales,2020,710729,642211450.1908776,NA,34596405.693348154,48.6773519771223,1.0036295915200257,0.05387073943179531,7,1,71,sut_mmtoa,sut_mmtoa,sut_mmtoa,sut_mmtoa
recipe1,cash,wh,NA,West of Hudson,sut_mmtoa,txblsales,2021,710729,838472066.1653847,NA,44072383.564234406,62.010110132321046,0.979261006487452,0.052562733265274136,7,1,71,sut_mmtoa,sut_mmtoa,sut_mmtoa,sut_mmtoa
recipe1,cash,wh,NA,West of Hudson,sut_mmtoa,txblsales,2022,710729,972073936.5796292,NA,51094863.04256007,71.89078121556891,0.9792610064874523,0.05256273326527414,7,1,71,sut_mmtoa,sut_mmtoa,sut_mmtoa,sut_mmtoa
recipe1,cash,wh,NA,West of Hudson,sutinternet,txblsales,2016,701057,NA,NA,0,0,NA,NA,7,1,71,NA,NA,sutinternet,sutinternet
recipe1,cash,wh,NA,West of Hudson,sutinternet,txblsales,2017,704380,NA,NA,0,0,NA,NA,7,1,71,NA,NA,sutinternet,sutinternet
recipe1,cash,wh,NA,West of Hudson,sutinternet,txblsales,2018,707648,NA,NA,0,0,NA,NA,7,1,71,NA,NA,sutinternet,sutinternet
recipe1,cash,wh,NA,West of Hudson,sutinternet,txblsales,2019,710729,85132025.66999999,NA,4037768.8364924667,5.681165164911614,0.8836270568045166,0.04742949324551726,7,1,71,NA,NA,sutinternet,sutinternet
recipe1,cash,wh,NA,West of Hudson,sutinternet,txblsales,2020,710729,260000000.04000002,NA,14006392.25442161,19.707078583287878,1.0036295915200257,0.053870739431795316,7,1,71,NA,NA,sutinternet,sutinternet
recipe1,cash,wh,NA,West of Hudson,sutinternet,txblsales,2021,710729,344900450.62,NA,18128910.38901192,25.50748652300936,0.9792610064874524,0.05256273326527415,7,1,71,NA,NA,sutinternet,sutinternet
recipe1,cash,wh,NA,West of Hudson,sutinternet,txblsales,2022,710729,325623999.65999997,NA,17115687.4389003,24.08187570635263,0.9792610064874523,0.05256273326527415,7,1,71,NA,NA,sutinternet,sutinternet
recipe1,cash,wh,NA,West of Hudson,taxicab_mtaaid,nyconly,2016,701057,66195451.75148711,NA,0,0,0,0,7,1,71,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid
recipe1,cash,wh,NA,West of Hudson,taxicab_mtaaid,nyconly,2017,704380,59790496.56829101,NA,0,0,0,0,7,1,71,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid
recipe1,cash,wh,NA,West of Hudson,taxicab_mtaaid,nyconly,2018,707648,48836234.81781377,NA,0,0,0,0,7,1,71,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid
recipe1,cash,wh,NA,West of Hudson,taxicab_mtaaid,nyconly,2019,710729,49927375.83888138,NA,0,0,0,0,7,1,71,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid
recipe1,cash,wh,NA,West of Hudson,taxicab_mtaaid,nyconly,2020,710729,18761677.048406973,NA,0,0,0,0,7,1,71,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid
recipe1,cash,wh,NA,West of Hudson,taxicab_mtaaid,nyconly,2021,710729,14619399.812526083,NA,0,0,0,0,7,1,71,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid
recipe1,cash,wh,NA,West of Hudson,taxicab_mtaaid,nyconly,2022,710729,14375283.06716847,NA,0,0,0,0,7,1,71,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid,taxicab_mtaaid
recipe1,cash,wh,NA,West of Hudson,urban,nyconly,2016,701057,811013894.3,NA,0,0,0,0,7,1,71,urban,urban,urban,urban
recipe1,cash,wh,NA,West of Hudson,urban,nyconly,2017,704380,585519143.0799999,NA,0,0,0,0,7,1,71,urban,urban,urban,urban
recipe1,cash,wh,NA,West of Hudson,urban,nyconly,2018,707648,656004627.9,NA,0,0,0,0,7,1,71,urban,urban,urban,urban
recipe1,cash,wh,NA,West of Hudson,urban,nyconly,2019,710729,668451037.5,NA,0,0,0,0,7,1,71,urban,urban,urban,urban
recipe1,cash,wh,NA,West of Hudson,urban,nyconly,2020,710729,377048736.9,NA,0,0,0,0,7,1,71,urban,urban,urban,urban
recipe1,cash,wh,NA,West of Hudson,urban,nyconly,2021,710729,429296634.90000004,NA,0,0,0,0,7,1,71,urban,urban,urban,urban
recipe1,cash,wh,NA,West of Hudson,urban,nyconly,2022,710729,652919247.8827827,NA,0,0,0,0,7,1,71,urban,urban,urban,urban
recipe2,accrual,detail,36027,Dutchess,autorental_mtaaid,nyconly,2016,293029,56370339.72240581,0,0,0,0,0,1,1,11,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid
recipe2,accrual,detail,36027,Dutchess,autorental_mtaaid,nyconly,2017,293545,45278797.52916953,0,0,0,0,0,1,1,11,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid
recipe2,accrual,detail,36027,Dutchess,autorental_mtaaid,nyconly,2018,293939,50721846.15384616,0,0,0,0,0,1,1,11,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid
recipe2,accrual,detail,36027,Dutchess,autorental_mtaaid,nyconly,2019,294218,50868198.1906759,0,0,0,0,0,1,1,11,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid
recipe2,accrual,detail,36027,Dutchess,autorental_mtaaid,nyconly,2020,294218,38592435.94815566,0,0,0,0,0,1,1,11,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid
recipe2,accrual,detail,36027,Dutchess,autorental_mtaaid,nyconly,2021,294218,56443074.64695976,0,0,0,0,0,1,1,11,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid
recipe2,accrual,detail,36027,Dutchess,autorental_mtaaid,nyconly,2022,294218,55378607.25204497,0,0,0,0,0,1,1,11,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid,autorental_mtaaid
recipe2,accrual,detail,36027,Dutchess,franchise_mmtoa,qcew_tpu_emp,2016,293029,32439564.773472525,0.018660684934155822,605344.4976389107,2.065817709642768,0.8517234240893693,0.01866068493415582,1,1,11,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa
recipe2,accrual,detail,36027,Dutchess,franchise_mmtoa,qcew_tpu_emp,2017,293545,33940489.307575844,0.018420402606429524,625197.4777047634,2.1298181801930314,0.8373942196302332,0.018420402606429524,1,1,11,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa
recipe2,accrual,detail,36027,Dutchess,franchise_mmtoa,qcew_tpu_emp,2018,293939,29353365.396863483,0.018601984928676228,546030.8607183808,1.8576332528802941,0.8415068810662027,0.018601984928676228,1,1,11,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa
recipe2,accrual,detail,36027,Dutchess,franchise_mmtoa,qcew_tpu_emp,2019,294218,33510628.163558014,0.018063011486448906,605302.8614364666,2.057327768649323,0.8129156351358208,0.018063011486448906,1,1,11,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa
recipe2,accrual,detail,36027,Dutchess,franchise_mmtoa,qcew_tpu_emp,2020,294218,24057677.86690399,0.019549522151260653,470316.1063669327,1.598529343435591,0.8798152084505017,0.019549522151260653,1,1,11,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa
recipe2,accrual,detail,36027,Dutchess,franchise_mmtoa,qcew_tpu_emp,2021,294218,26412350.308760684,0.019691045334845145,520086.78732961783,1.7676919404306257,0.8861843794359899,0.019691045334845145,1,1,11,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa
recipe2,accrual,detail,36027,Dutchess,franchise_mmtoa,qcew_tpu_emp,2022,294218,22583535.90033482,0.019691045334845145,444693.4292345958,1.5114419554024423,0.8861843794359897,0.019691045334845145,1,1,11,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa,franchise_mmtoa
recipe2,accrual,detail,36027,Dutchess,fransurcharge_mmtoa,qcew_surchwtd_emp,2016,293029,856025773.9842483,0.0163465934192366,13993105.28370783,47.753312073917016,0.7461021162061001,0.0163465934192366,1,1,11,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa
recipe2,accrual,detail,36027,Dutchess,fransurcharge_mmtoa,qcew_surchwtd_emp,2017,293545,833837480.0660723,0.01639769547974843,13673013.077724256,46.57893364807527,0.7454416552874531,0.01639769547974843,1,1,11,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa
recipe2,accrual,detail,36027,Dutchess,fransurcharge_mmtoa,qcew_surchwtd_emp,2018,293939,858033589.5846599,0.016254296777705127,13946732.610348701,47.4477106146129,0.7353033903519268,0.01625429677770513,1,1,11,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa
recipe2,accrual,detail,36027,Dutchess,fransurcharge_mmtoa,qcew_surchwtd_emp,2019,294218,948602309.5887573,0.016020646210915285,15197221.996778613,51.652930809055235,0.7210001388529717,0.016020646210915288,1,1,11,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa
recipe2,accrual,detail,36027,Dutchess,fransurcharge_mmtoa,qcew_surchwtd_emp,2020,294218,852364138.9790616,0.01617788924601519,13789452.637678359,46.86814755616026,0.7280767728818445,0.016177889246015195,1,1,11,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa
recipe2,accrual,detail,36027,Dutchess,fransurcharge_mmtoa,qcew_surchwtd_emp,2021,294218,1324555356.7567947,0.01598419080089306,21171945.54874558,71.960062092549,0.7193594837044881,0.01598419080089306,1,1,11,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa
recipe2,accrual,detail,36027,Dutchess,fransurcharge_mmtoa,qcew_surchwtd_emp,2022,294218,1547463155.605551,0.01598419080089306,24734946.336551193,84.07013281495759,0.7193594837044881,0.01598419080089306,1,1,11,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa,fransurcharge_mmtoa
recipe2,accrual,detail,36027,Dutchess,licensereg_mtaaid,vlicregs,2016,293029,177745208.52610704,0.03529823508824559,6274092.156363761,21.411164616347737,1.6111055815879203,0.03529823508824559,1,1,11,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid
recipe2,accrual,detail,36027,Dutchess,licensereg_mtaaid,vlicregs,2017,293545,189630008.2361016,0.03529823508824559,6693604.610503862,22.802652440013837,1.6046629738553442,0.03529823508824559,1,1,11,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid
recipe2,accrual,detail,36027,Dutchess,licensereg_mtaaid,vlicregs,2018,293939,192203846.15384614,0.03529823508824559,6784456.546403449,23.08117176149966,1.5968031277383123,0.03529823508824559,1,1,11,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid
recipe2,accrual,detail,36027,Dutchess,licensereg_mtaaid,vlicregs,2019,294218,187091508.59960458,0.03529823508824559,6604000.053563364,22.44594162683236,1.5885771438202116,0.03529823508824559,1,1,11,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid
recipe2,accrual,detail,36027,Dutchess,licensereg_mtaaid,vlicregs,2020,294218,163773877.60987437,0.03529823508824559,5780928.833186906,19.64845398033739,1.5885771438202114,0.03529823508824559,1,1,11,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid
recipe2,accrual,detail,36027,Dutchess,licensereg_mtaaid,vlicregs,2021,294218,192830782.89666915,0.03529823508824559,6806586.306937074,23.13449995220236,1.5885771438202114,0.03529823508824559,1,1,11,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid
recipe2,accrual,detail,36027,Dutchess,licensereg_mtaaid,vlicregs,2022,294218,189194161.70951253,0.03529823508824559,6678219.997345925,22.698203363988352,1.5885771438202114,0.03529823508824559,1,1,11,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid,licensereg_mtaaid
recipe2,accrual,detail,36027,Dutchess,mansion,nyconly,2016,293029,NA,0,NA,NA,NA,NA,1,1,11,NA,NA,mansion,mansion
recipe2,accrual,detail,36027,Dutchess,mansion,nyconly,2017,293545,NA,0,NA,NA,NA,NA,1,1,11,NA,NA,mansion,mansion
recipe2,accrual,detail,36027,Dutchess,mansion,nyconly,2018,293939,NA,0,NA,NA,NA,NA,1,1,11,NA,NA,mansion,mansion
recipe2,accrual,detail,36027,Dutchess,mansion,nyconly,2019,294218,73834414.53,0,0,0,0,0,1,1,11,NA,NA,mansion,mansion
recipe2,accrual,detail,36027,Dutchess,mansion,nyconly,2020,294218,176454132.15,0,0,0,0,0,1,1,11,NA,NA,mansion,mansion
recipe2,accrual,detail,36027,Dutchess,mansion,nyconly,2021,294218,374486855.65000004,0,0,0,0,0,1,1,11,NA,NA,mansion,mansion
recipe2,accrual,detail,36027,Dutchess,mansion,nyconly,2022,294218,414671284.4481617,0,0,0,0,0,1,1,11,NA,NA,mansion,mansion
recipe2,accrual,detail,36027,Dutchess,mmtoa,combined,2016,293029,1668002900.3699996,0.01822767536421848,30403815.374519214,103.75701850164732,0.8319597125818966,0.01822767536421848,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mmtoa,combined,2017,293545,1668002887.565068,0.018209414908724388,30373356.648622677,103.47087038996636,0.8278026877703539,0.018209414908724388,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mmtoa,combined,2018,293939,1686555999.98,0.018237837211047755,30759133.774951104,104.64461597457671,0.8250337567580261,0.018237837211047755,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mmtoa,combined,2019,294218,1823692200.01,0.01806485618698848,32944737.322513282,111.97390140138701,0.8129986548422463,0.018064856186988484,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mmtoa,combined,2020,294218,1563993923.2100003,0.01954630927762368,30570308.931386683,103.90359845892054,0.87967061488618,0.019546309277623682,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mmtoa,combined,2021,294218,2247450899,0.018830593165646455,42320833.538835384,143.84175522515747,0.8474602152979721,0.018830593165646455,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mmtoa,combined,2022,294218,2601034199.999432,0.01875302555051741,48777260.81035896,165.78612053089532,0.8439693285670465,0.01875302555051741,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mrt,combined,2016,293029,460118778.03999996,0.01463968366753859,6735993.36,22.987463220363857,0.6681942032083967,0.01463968366753859,1,1,11,NA,mrt,NA,mrt
recipe2,accrual,detail,36027,Dutchess,mrt,combined,2017,293545,452722908.60999995,0.014218941310874178,6437240.467613843,21.929313964175318,0.6463951693885103,0.014218941310874178,1,1,11,NA,mrt,NA,mrt
recipe2,accrual,detail,36027,Dutchess,mrt,combined,2018,293939,447778496.37,0.015734849634624046,7045727.31,23.970032251589615,0.7118049117256451,0.015734849634624046,1,1,11,NA,mrt,NA,mrt
recipe2,accrual,detail,36027,Dutchess,mrt,combined,2019,294218,467594650.47999996,0.015530987389494568,7262206.619999999,24.683080640885326,0.6989633200138922,0.015530987389494568,1,1,11,NA,mrt,NA,mrt
recipe2,accrual,detail,36027,Dutchess,mrt,combined,2020,294218,464540997.90000004,0.022581042335165658,10489819.940000001,35.65322291634095,1.0162470629934166,0.022581042335165658,1,1,11,NA,mrt,NA,mrt
recipe2,accrual,detail,36027,Dutchess,mrt,combined,2021,294218,657484754.03,0.0226863618944378,14915937.070000002,50.69688825972579,1.0209869103041582,0.0226863618944378,1,1,11,NA,mrt,NA,mrt
recipe2,accrual,detail,36027,Dutchess,mrt,combined,2022,294218,618572376.1706363,0.02270356313270987,14043796.994540399,47.73262341032975,1.0217610423222632,0.02270356313270987,1,1,11,NA,mrt,NA,mrt
recipe2,accrual,detail,36027,Dutchess,mrt1,mrt1_value_accrual,2016,293029,330084681.08,0.01369629337298539,4520936.63,15.428290817632384,0.6251353543630996,0.01369629337298539,1,1,11,mrt1,NA,mrt1,NA
recipe2,accrual,detail,36027,Dutchess,mrt1,mrt1_value_accrual,2017,293545,314425599.42999995,0.012439453363820394,3911282.5805007564,13.32430319201743,0.565499384828167,0.012439453363820394,1,1,11,mrt1,NA,mrt1,NA
recipe2,accrual,detail,36027,Dutchess,mrt1,mrt1_value_accrual,2018,293939,316575980.56,0.014355645624032621,4544652.59,15.461209944920544,0.6494132008541008,0.014355645624032621,1,1,11,mrt1,NA,mrt1,NA
recipe2,accrual,detail,36027,Dutchess,mrt1,mrt1_value_accrual,2019,294218,332018325.4,0.014113271291139401,4685864.699999999,15.926505856201862,0.635159807327136,0.014113271291139401,1,1,11,mrt1,NA,mrt1,NA
recipe2,accrual,detail,36027,Dutchess,mrt1,mrt1_value_accrual,2020,294218,303372599.36,0.02273406894541499,6896893.59,23.441439986676546,1.0231339392021177,0.022734068945414996,1,1,11,mrt1,NA,mrt1,NA
recipe2,accrual,detail,36027,Dutchess,mrt1,mrt1_value_accrual,2021,294218,419261308.27000004,0.02207183543405013,9253866.600000001,31.452414876044298,0.993330493862825,0.02207183543405013,1,1,11,mrt1,NA,mrt1,NA
recipe2,accrual,detail,36027,Dutchess,mrt1,mrt1_value_accrual,2022,294218,388174395.2396469,0.02207183543405013,8567721.371441418,29.120316810804976,0.9933304938628251,0.022071835434050127,1,1,11,mrt1,NA,mrt1,NA
recipe2,accrual,detail,36027,Dutchess,mrt2,mrt2_value_accrual,2016,293029,130034096.96,0.01703443005938187,2215056.7300000004,7.5591724027314715,0.7774968147622257,0.01703443005938187,1,1,11,mrt2,NA,mrt2,NA
recipe2,accrual,detail,36027,Dutchess,mrt2,mrt2_value_accrual,2017,293545,138297309.18,0.01826469294370321,2525957.887113087,8.605010772157886,0.830315635394399,0.01826469294370321,1,1,11,mrt2,NA,mrt2,NA
recipe2,accrual,detail,36027,Dutchess,mrt2,mrt2_value_accrual,2018,293939,131202515.81,0.0190627039775816,2501074.7199999997,8.50882230666907,0.8623486488333879,0.0190627039775816,1,1,11,mrt2,NA,mrt2,NA
recipe2,accrual,detail,36027,Dutchess,mrt2,mrt2_value_accrual,2019,294218,135576325.07999998,0.01900288946820006,2576341.9199999995,8.756574784683464,0.8552143131308275,0.01900288946820006,1,1,11,mrt2,NA,mrt2,NA
recipe2,accrual,detail,36027,Dutchess,mrt2,mrt2_value_accrual,2020,294218,161168398.54000002,0.022292995292797928,3592926.350000001,12.211782929664402,1.0032836684580688,0.022292995292797928,1,1,11,mrt2,NA,mrt2,NA
recipe2,accrual,detail,36027,Dutchess,mrt2,mrt2_value_accrual,2021,294218,238223445.76,0.023767897622068216,5662070.470000001,19.24447338368149,1.0696608151847673,0.023767897622068216,1,1,11,mrt2,NA,mrt2,NA
recipe2,accrual,detail,36027,Dutchess,mrt2,mrt2_value_accrual,2022,294218,230397980.93098938,0.023767897622068216,5476075.623098981,18.612306599524775,1.0696608151847669,0.023767897622068213,1,1,11,mrt2,NA,mrt2,NA
recipe2,accrual,detail,36027,Dutchess,mtaaid,combined,2016,293029,300311000,0.020891982499354873,6274092.156363761,21.411164616347737,0.953565795315256,0.020891982499354873,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mtaaid,combined,2017,293545,291908000,0.02293052814758027,6693604.610503862,22.802652440013837,1.0424251920069207,0.02293052814758027,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mtaaid,combined,2018,293939,295944000,0.02292479842944425,6784456.546403449,23.08117176149966,1.0370600610311238,0.02292479842944425,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mtaaid,combined,2019,294218,283463273.90999997,0.023297550904813665,6604000.053563364,22.44594162683236,1.0484931266917448,0.023297550904813665,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mtaaid,combined,2020,294218,218867906.86000004,0.026412866628658837,5780928.833186906,19.64845398033739,1.188696152205963,0.026412866628658837,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mtaaid,combined,2021,294218,263925457.06,0.02578980588973532,6806586.306937074,23.13449995220236,1.1606556553768386,0.02578980588973532,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,mtaaid,combined,2022,294218,258948052.02872598,0.02578980588973532,6678219.997345925,22.698203363988352,1.1606556553768383,0.02578980588973532,1,1,11,NA,NA,NA,NA
recipe2,accrual,detail,36027,Dutchess,optaxsum,combined,2016,293029,5195220543.8689995,0.015531046810787862,80687213.45919621,275.3557274508537,0.7088783941239045,0.015531046810787862,1,1,11,optaxsum,optaxsum,optaxsum,optaxsum
recipe2,accrual,detail,36027,Dutchess,optaxsum,combined,2017,293545,5008656334.775068,0.016125783536510126,80768507.86335294,275.148641139699,0.7330804982388713,0.016125783536510126,1,1,11,optaxsum,optaxsum,optaxsum,optaxsum
recipe2,accrual,detail,36027,Dutchess,optaxsum,combined,2018,293939,5187656525.221,0.01593352216247431,82657640.21591327,281.20678173332993,0.7207923558024912,0.015933522162474307,1,1,11,optaxsum,optaxsum,optaxsum,optaxsum
recipe2,accrual,detail,36027,Dutchess,optaxsum,combined,2019,294218,5511901015.8988,0.01600077776550638,88194703.22086555,299.7597129368888,0.7201059706833471,0.016000777765506385,1,1,11,optaxsum,optaxsum,optaxsum,optaxsum
recipe2,accrual,detail,36027,Dutchess,optaxsum,combined,2020,294218,4629988388.554671,0.017520450094333815,81119480.49901716,275.71216070742497,0.7884979659668508,0.017520450094333815,1,1,11,optaxsum,optaxsum,optaxsum,optaxsum
recipe2,accrual,detail,36027,Dutchess,optaxsum,combined,2021,294218,5922572869.54,0.017127664311122056,101439839.96764,344.7778176985772,0.7708208635262387,0.017127664311122056,1,1,11,optaxsum,optaxsum,optaxsum,optaxsum
recipe2,accrual,detail,36027,Dutchess,optaxsum,combined,2022,294218,6433901849.760441,0.017152109212733923,110354987.1911019,375.07897950194035,0.7719209925238066,0.017152109212733923,1,1,11,optaxsum,optaxsum,optaxsum,optaxsum
recipe2,accrual,detail,36027,Dutchess,pbt,mft,2016,293029,634112597.09,0.03655138411673181,23177693.109494984,79.09692593393481,1.6683026451042189,0.03655138411673181,1,1,11,pbt,NA,pbt,NA
recipe2,accrual,detail,36027,Dutchess,pbt,mft,2017,293545,606013000,0.03705852460451581,22457947.67115644,76.50597922348001,1.68468599492036,0.03705852460451581,1,1,11,pbt,NA,pbt,NA
recipe2,accrual,detail,36027,Dutchess,pbt,mft,2018,293939,632800000,0.03746388348862484,23707145.4716018,80.65328340778801,1.6947715992684549,0.03746388348862484,1,1,11,pbt,NA,pbt,NA
recipe2,accrual,detail,36027,Dutchess,pbt,mft,2019,294218,649100000,0.038099518681253476,24730397.576001633,84.05467230421536,1.7146473305614396,0.038099518681253476,1,1,11,pbt,NA,pbt,NA
recipe2,accrual,detail,36027,Dutchess,pbt,mft,2020,294218,503410700,0.03742959222052555,18842457.22044932,64.04250324741967,1.6844976683788353,0.03742959222052555,1,1,11,pbt,NA,pbt,NA
recipe2,accrual,detail,36027,Dutchess,pbt,mft,2021,294218,525652998,0.0381447863923271,20050921.325196344,68.14987976669117,1.716684578344079,0.0381447863923271,1,1,11,pbt,NA,pbt,NA
recipe2,accrual,detail,36027,Dutchess,pbt,mft,2022,294218,598763121.1440253,0.0381447863923271,22839691.35564192,77.6284637773417,1.716684578344079,0.0381447863923271,1,1,11,pbt,NA,pbt,NA
recipe2,accrual,detail,36027,Dutchess,pbt_mmtoa,mft,2016,293029,59774426.460764095,0.03655138411673181,2184838.021924726,7.4560470872327524,1.6683026451042187,0.036551384116731804,1,1,11,pbt_mmtoa,NA,pbt_mmtoa,NA
recipe2,accrual,detail,36027,Dutchess,pbt_mmtoa,mft,2017,293545,59928738.36675832,0.03705852460451581,2220870.6252821037,7.56569052541213,1.6846859949203599,0.03705852460451581,1,1,11,pbt_mmtoa,NA,pbt_mmtoa,NA
recipe2,accrual,detail,36027,Dutchess,pbt_mmtoa,mft,2018,293939,55866082.529514365,0.03746388348862484,2092960.4068516258,7.1203903083688305,1.6947715992684547,0.03746388348862484,1,1,11,pbt_mmtoa,NA,pbt_mmtoa,NA
recipe2,accrual,detail,36027,Dutchess,pbt_mmtoa,mft,2019,294218,60124395.80919247,0.038099518681253476,2290710.5413314067,7.785759339440165,1.7146473305614394,0.038099518681253476,1,1,11,pbt_mmtoa,NA,pbt_mmtoa,NA
